Siperfaqe Totale,Siperfaqe e Brendshme,Dhoma Gjumi,Kati,Statusi,Lloji,Mobiluar,Shikime,Hipoteka,Gjendja,Qera,Cmimi_per_m2,Vendndodhja,Cmimi_Real,Parashikim
40.0,40.0,2.0,,I Perdorur,Tjeter,Plotesisht i mobiluar,1593.0,Po,Në dispozicion,jo,250.0,Kamëz - Koder kamez,10000.0,17851.55
71.0,62.0,1.0,3,Në ndërtim,Apartament,E pa mobiluar,96.0,Jo,Në dispozicion,jo,1203.380281690141,Durrës - qerret,85440.0,85743.82825901877
85.0,70.0,1.0,4,Listimet e fundit,Apartament,E pa mobiluar,583.0,Po,Në dispozicion,jo,1500.0,Durrës - ,127500.0,125860.4893939394
384.0,237.0,4.0,2,Në ndërtim,Vile,E pa mobiluar,691.0,Jo,Në dispozicion,jo,1236.9791666666667,Durrës - ,475000.0,490860.76
85.0,75.0,2.0,1,Në ndërtim,Apartament,E pa mobiluar,224.0,Në proces certifikimi,Në dispozicion,jo,1102.5882352941176,Durrës - ,93720.0,94452.77815864842
102.0,75.0,2.0,,Në ndërtim,Apartament,E pa mobiluar,50.0,Në proces certifikimi,Në dispozicion,jo,1196.078431372549,Durrës - ,122000.0,121078.63902003106
68.0,61.0,1.0,1,Në ndërtim,Apartament,E pa mobiluar,23.0,Jo,Në dispozicion,jo,1305.735294117647,Durrës - Golem,88790.0,88809.09351566766
152.0,130.0,3.0,1,Listimet e fundit,Apartament,E pa mobiluar,95.0,Jo,Në dispozicion,jo,1552.6315789473683,Tirana - ,236000.0,234134.11214285714
330.0,307.0,6.0,1,I Perdorur,Komercial,Gjysme i mobiluar,193.0,Po,Në dispozicion,po,3.6363636363636362,Durrës - prane gjykates se rrethit .Durres,1200.0,1669.6942809675706
124.0,107.0,2.0,4,Listimet e fundit,Apartament,E pa mobiluar,45.0,Në proces certifikimi,Në dispozicion,jo,1612.9032258064517,Tirana - ,200000.0,204252.39722222224
81.0,66.0,1.0,6,Në ndërtim,Apartament,E pa mobiluar,518.0,Në proces certifikimi,Në dispozicion,jo,1407.4074074074074,Tirana - ,114000.0,115414.98131168832
72.0,63.0,1.0,10,I Perdorur,Apartament,E pa mobiluar,191.0,Po,Në dispozicion,jo,1597.2222222222222,Durrës - ,115000.0,114926.49116963428
113.0,97.0,2.0,1,Në ndërtim,Apartament,E pa mobiluar,46.0,Në proces certifikimi,Në dispozicion,jo,1943.0973451327434,Sarandë - ,219570.0,221366.1911111111
160.0,140.0,4.0,3,I Perdorur,Apartament,Plotesisht i mobiluar,2024.0,Po,Në dispozicion,po,9.375,Tirana - Rruga Albanopoli,1500.0,1503.4997991242205
150.0,110.0,1.0,,I Perdorur,Komercial,,854.0,Po,Në dispozicion,po,13.333333333333334,Tirana - ,2000.0,2065.148452380952
188.0,188.0,2.0,5,Listimet e fundit,Apartament,Gjysme i mobiluar,448.0,Po,Në dispozicion,jo,824.468085106383,Durrës - ,155000.0,154512.51873809524
61.0,53.0,1.0,,Në ndërtim,Apartament,E pa mobiluar,283.0,Jo,Në dispozicion,jo,1240.4426229508197,Durrës - ,75667.0,75275.4102604059
71.0,63.0,1.0,4,I Perdorur,Apartament,E pa mobiluar,462.0,Po,Rezervuar,jo,1197.1830985915492,Tirana - Rruga Shefqet Kuka,85000.0,85023.24811688311
122.0,122.0,3.0,4,Në ndërtim,Apartament,E pa mobiluar,173.0,Në proces certifikimi,Në dispozicion,jo,3351.3934426229507,Tirana - ,408870.0,416878.02621212124
129.0,116.0,2.0,3,I Perdorur,Apartament,Plotesisht i mobiluar,1790.0,Po,Në dispozicion,jo,2713.1782945736436,Tirana - Kompleksi Delijorgji - Rr. e Kavajes,350000.0,353547.3114285714
223.0,197.0,3.0,3,Listimet e fundit,Tjeter,E pa mobiluar,403.0,Jo,Në dispozicion,jo,2069.2825112107626,Tirana - ,461450.0,473582.33
350.0,350.0,8.0,,I Perdorur,Vile,Gjysme i mobiluar,434.0,Po,Në dispozicion,jo,571.4285714285714,Durrës - ,200000.0,223805.6565656566
118.0,102.0,2.0,1,Në ndërtim,Apartament,E pa mobiluar,36.0,Në proces certifikimi,Në dispozicion,jo,1996.6101694915253,Tirana - ,235600.0,235672.4
58.0,50.0,1.0,2,I Perdorur,Apartament,E pa mobiluar,544.0,Në proces certifikimi,Në dispozicion,jo,1753.3103448275863,Durrës - Gjiri i Lalzit,101692.0,101580.88970833333
113.0,98.0,3.0,1,Në ndërtim,Apartament,E pa mobiluar,434.0,Në proces certifikimi,Në dispozicion,jo,948.6725663716815,Tirana - Rruga Lidhja e Prizrenit,107200.0,105074.69262207614
85.0,77.0,2.0,1,Në ndërtim,Apartament,E pa mobiluar,100.0,Jo,Në dispozicion,jo,1990.5882352941176,Tirana - ,169200.0,169231.00833077886
76.0,67.0,2.0,1,Listimet e fundit,Apartament,E pa mobiluar,96.0,Në proces certifikimi,Në dispozicion,jo,1101.3157894736842,Durrës - ,83700.0,83685.88633046777
79.0,66.0,1.0,1,Në ndërtim,Apartament,E pa mobiluar,257.0,Në proces certifikimi,Në dispozicion,jo,1203.0379746835442,Durrës - ,95040.0,95331.44785314686
489.0,419.0,4.0,3,Në ndërtim,Vile,E pa mobiluar,85.0,Në proces certifikimi,Në dispozicion,jo,1533.7423312883436,Tirana - ,750000.0,749997.575
67.0,67.0,1.0,4,I Perdorur,Apartament,Plotesisht i mobiluar,993.0,Po,Në dispozicion,jo,2164.179104477612,Tirana - TOWER BRIDGE,145000.0,146614.24572649575
50.0,40.0,1.0,,I Perdorur,Komercial,E pa mobiluar,243.0,Po,Në dispozicion,jo,2500.0,Tirana - ,125000.0,125071.78787878789
156.0,136.0,3.0,1,Në ndërtim,Apartament,E pa mobiluar,355.0,Në proces certifikimi,Në dispozicion,jo,1500.0,Tirana - rruga Jordan Misja,234000.0,235469.56091575095
59.0,52.0,1.0,3,I Perdorur,Apartament,E pa mobiluar,538.0,Po,Në dispozicion,jo,1097.949152542373,Durrës - Golem,64779.0,64604.12325022435
69.0,69.0,1.0,,I Perdorur,Komercial,E pa mobiluar,300.0,Po,Në dispozicion,jo,2500.0,Durrës - RRUGA EPIKADAVE,172500.0,172419.89507136657
70.0,62.0,1.0,3,I Perdorur,Apartament,Plotesisht i mobiluar,580.0,Po,Në dispozicion,jo,1800.0,Durrës - ,126000.0,125667.14962914864
127.0,115.0,2.0,5,I Perdorur,Apartament,E pa mobiluar,872.0,Po,Në dispozicion,jo,1629.9212598425197,Tirana - Rruha Mihal Grameno,207000.0,209116.66752525256
30.0,22.0,1.0,,I Perdorur,Komercial,,735.0,Po,Në dispozicion,jo,2200.0,Tirana - ,66000.0,65438.2
61.0,61.0,1.0,,I Perdorur,Komercial,E pa mobiluar,98.0,Po,Në dispozicion,jo,1639.344262295082,Tirana - ,100000.0,100992.98273809525
129.0,129.0,2.0,4,Listimet e fundit,Tjeter,Plotesisht i mobiluar,61.0,Në proces certifikimi,Në dispozicion,jo,2403.1007751937987,Sarandë - ,310000.0,315163.2833333333
68.0,59.0,1.0,1,Listimet e fundit,Apartament,E pa mobiluar,466.0,Jo,Në dispozicion,jo,953.7647058823529,Durrës - ,64856.0,66285.2780497313
64.0,58.0,1.0,4,Listimet e fundit,Apartament,E pa mobiluar,681.0,Jo,Në dispozicion,jo,1875.0,Tirana - ,120000.0,119991.70666666667
72.0,63.0,1.0,1,Në ndërtim,Apartament,E pa mobiluar,153.0,Jo,Në dispozicion,jo,1203.3333333333333,Durrës - Qerret,86640.0,86611.61498196248
128.0,100.0,2.0,10,Listimet e fundit,Apartament,E pa mobiluar,352.0,Jo,Në dispozicion,jo,2000.0,Tirana - Shkolla e Kuqe,256000.0,254375.87
597.0,432.0,12.0,,I Perdorur,Vile,,889.0,Po,Në dispozicion,jo,1172.5293132328309,Durrës - Shkallnur,700000.0,688073.7581447965
450.0,450.0,1.0,,I Perdorur,Tjeter,E pa mobiluar,127.0,Po,Në dispozicion,po,4.444444444444445,Tirana - ,2000.0,2014.3032024420352
113.0,100.0,2.0,10,I Perdorur,Apartament,Plotesisht i mobiluar,567.0,Po,Në dispozicion,jo,1415.929203539823,Tirana - ,160000.0,163067.968
133.0,121.0,2.0,6,I Perdorur,Apartament,Plotesisht i mobiluar,1131.0,Jo,Në dispozicion,jo,2481.2030075187968,Tirana - Rruga e Bogdaneve,330000.0,331749.9602380952
87.0,74.0,2.0,3,Listimet e fundit,Apartament,E pa mobiluar,689.0,Po,Në dispozicion,jo,1295.4022988505747,Tirana - ,112700.0,113659.71626593177
86.0,72.0,1.0,2,I Perdorur,Apartament,E pa mobiluar,260.0,Jo,Në dispozicion,jo,1207.2558139534883,Durrës - Bulevardi i Pishave,103824.0,103959.78407007165
80.0,73.0,2.0,3,I Perdorur,Apartament,E pa mobiluar,241.0,Po,Në dispozicion,jo,850.0,Durrës - ,68000.0,65812.50228869046
129.0,115.0,3.0,4,Listimet e fundit,Apartament,E pa mobiluar,475.0,Në proces certifikimi,Në dispozicion,jo,1350.0,Durrës - ,174150.0,173854.34
208.0,188.0,3.0,2,I Perdorur,Tjeter,Plotesisht i mobiluar,303.0,Po,Në dispozicion,po,5.769230769230769,Tirana - ,1200.0,1346.4170865547496
144.0,144.0,1.0,1,I Perdorur,Komercial,E pa mobiluar,218.0,Po,Në dispozicion,jo,3611.1111111111113,Tirana - Rruga Irfan Tomini,520000.0,526307.5
145.0,126.0,2.0,4,Listimet e fundit,Tjeter,Plotesisht i mobiluar,708.0,Po,Në dispozicion,jo,3096.551724137931,Tirana - Blloku,449000.0,441872.73809523805
30.0,30.0,1.0,2,I Perdorur,Tjeter,E pa mobiluar,588.0,Po,Në dispozicion,jo,2333.3333333333335,Tirana - ,70000.0,72213.0
71.0,63.0,1.0,3,Në ndërtim,Apartament,E pa mobiluar,182.0,Në proces certifikimi,Në dispozicion,jo,796.6197183098592,Kavajë - ,56560.0,58274.283406896546
75.0,65.0,1.0,2,I Perdorur,Apartament,E pa mobiluar,171.0,Në proces certifikimi,Në dispozicion,jo,1709.7466666666667,Durrës - Gjiri i Lalzit,128231.0,128917.04519225871
68.0,60.0,2.0,,Në ndërtim,Tjeter,E pa mobiluar,580.0,Po,Në dispozicion,jo,1300.0,Durrës - ,88400.0,88709.67660990222
158.0,69.0,2.0,1,I Perdorur,Apartament,Plotesisht i mobiluar,286.0,Po,Në dispozicion,jo,1582.2784810126582,Durrës - ,250000.0,249675.85921568624
75.0,68.0,1.0,3,I Perdorur,Apartament,Plotesisht i mobiluar,689.0,Po,Në dispozicion,jo,1466.6666666666667,Durrës - ,110000.0,110265.90251896306
102.0,91.0,2.0,4,Në ndërtim,Apartament,E pa mobiluar,252.0,Në proces certifikimi,Në dispozicion,jo,1568.6274509803923,Tirana - ,160000.0,160546.12384615385
105.0,89.0,2.0,2,Në ndërtim,Apartament,E pa mobiluar,201.0,Në proces certifikimi,Në dispozicion,jo,990.0,Tirana - ,103950.0,102893.37005091904
95.0,95.0,3.0,,I Perdorur,Tjeter,,705.0,Po,Në dispozicion,jo,4210.526315789473,Tirana - Rruga Tefta Tashko Koco,400000.0,422251.625
2524.0,372.0,4.0,2,Listimet e fundit,Vile,Plotesisht i mobiluar,481.0,Po,Në dispozicion,jo,324.88114104595877,Durrës - ,820000.0,467834.16666666674
104.0,95.0,2.0,8,Listimet e fundit,Apartament,Gjysme i mobiluar,1609.0,Po,Në dispozicion,jo,1182.6923076923076,Tirana - ,123000.0,123129.39608095874
89.0,73.0,2.0,7,Në ndërtim,Apartament,E pa mobiluar,1028.0,Në proces certifikimi,Në dispozicion,jo,1685.3932584269662,Tirana - COLONNADE RESIDENCE. LAPRAKE,150000.0,151875.03654761903
87.0,84.0,1.0,5,Listimet e fundit,Apartament,E pa mobiluar,419.0,Po,Në dispozicion,jo,873.5632183908046,Tirana - Institut Kamez,76000.0,79009.08891293428
69.0,59.0,1.0,2,Listimet e fundit,Apartament,E pa mobiluar,42.0,Jo,Në dispozicion,jo,1098.4057971014493,Durrës - ,75790.0,75838.47511761865
104.0,79.0,2.0,4,I Perdorur,Apartament,Plotesisht i mobiluar,840.0,Po,Në dispozicion,jo,1009.6153846153846,Tirana - ,105000.0,105181.69123485798
64.0,56.0,1.0,9,I Perdorur,Apartament,Plotesisht i mobiluar,561.0,Po,Në dispozicion,jo,1796.875,Durrës - ,115000.0,115027.97166666666
74.0,60.0,1.0,1,Listimet e fundit,Apartament,E pa mobiluar,260.0,Në proces certifikimi,Në dispozicion,jo,1006.7567567567568,Durrës - ,74500.0,74247.99207540305
4704.0,2103.0,2.0,,I Perdorur,Tjeter,,714.0,Po,Në dispozicion,jo,206.2074829931973,Durrës - Xhafzotaj,970000.0,678981.625
111.0,96.0,2.0,2,Në ndërtim,Apartament,E pa mobiluar,438.0,Jo,Në dispozicion,jo,945.9459459459459,Tirana - Rruga Lidhja e Prizrenit,105000.0,104621.07478202732
100.0,84.0,2.0,3,Në ndërtim,Apartament,E pa mobiluar,346.0,Në proces certifikimi,Rezervuar,jo,950.0,Tirana - ,95000.0,94791.95397214773
63.0,57.0,1.0,4,Listimet e fundit,Apartament,E pa mobiluar,439.0,Po,Në dispozicion,jo,1698.4126984126983,Vlorë - Bulevardi Vlorë-Skelë,107000.0,109549.17857142858
90.0,79.0,2.0,6,c21al-new.for_refurbishment,Apartament,E pa mobiluar,144.0,Po,Rezervuar,jo,777.7777777777778,Durrës - ,70000.0,71891.60481064195
100.0,83.0,2.0,2,I Perdorur,Komercial,Gjysme i mobiluar,547.0,Po,Në dispozicion,po,11.0,Tirana - ,1100.0,1207.2149197723847
224.0,81.0,2.0,,I Perdorur,Vile,E pa mobiluar,442.0,Po,Në dispozicion,jo,1116.0714285714287,Durrës - ,250000.0,248440.875
1101.0,1101.0,7.0,3,I Perdorur,Vile,E pa mobiluar,611.0,Po,Në dispozicion,po,9.082652134423252,Tirana - Mjulle - Bathore,10000.0,8452.454945054946
79.0,73.0,1.0,3,I Perdorur,Apartament,Plotesisht i mobiluar,520.0,Po,Në dispozicion,jo,2468.3544303797466,Tirana - ,195000.0,195495.48333333337
140.0,129.0,3.0,1,I Perdorur,Tjeter,Plotesisht i mobiluar,90.0,Në proces certifikimi,Në dispozicion,jo,1428.5714285714287,Sarandë - Cuke,200000.0,203141.5272619048
88.0,80.0,2.0,5,I Perdorur,Apartament,Plotesisht i mobiluar,362.0,Po,Në dispozicion,jo,2840.909090909091,Tirana - prane Fondacionit Eleonore,250000.0,250928.90833333333
68.0,58.0,1.0,5,I Perdorur,Apartament,Plotesisht i mobiluar,1184.0,Po,Në dispozicion,jo,1250.0,Durrës - ,85000.0,87087.86412272442
110.0,110.0,2.0,3,I Perdorur,Apartament,E pa mobiluar,2165.0,Po,Në dispozicion,jo,963.6363636363636,Durrës - ,106000.0,110224.49380639775
87.0,77.0,2.0,1,Në ndërtim,Apartament,E pa mobiluar,374.0,Jo,Në dispozicion,jo,1093.6781609195402,Durrës - ,95150.0,96373.33641775206
85.0,71.0,1.0,2,Listimet e fundit,Apartament,E pa mobiluar,188.0,Në proces certifikimi,Në dispozicion,jo,1209.8117647058823,Durrës - ,102834.0,103212.17225535205
64.0,57.0,1.0,1,Në ndërtim,Apartament,E pa mobiluar,630.0,Jo,Në dispozicion,jo,948.0625,Durrës - Golem,60676.0,60509.95121794872
73.0,63.0,1.0,2,Në ndërtim,Apartament,E pa mobiluar,130.0,Në proces certifikimi,Në dispozicion,jo,1047.945205479452,Tirana - ,76500.0,76919.39152143907
65.0,58.0,1.0,2,Në ndërtim,Apartament,E pa mobiluar,400.0,Në proces certifikimi,Në dispozicion,jo,852.6153846153846,Durrës - ,55420.0,55887.77665546475
93.0,78.0,2.0,4,Në ndërtim,Apartament,E pa mobiluar,282.0,Në proces certifikimi,Në dispozicion,jo,1653.1935483870968,Durrës - ,153747.0,155418.49166666667
149.0,125.0,3.0,2,Listimet e fundit,Apartament,E pa mobiluar,88.0,Në proces certifikimi,Në dispozicion,jo,3000.0,Vlorë - ,447000.0,436404.24523809523
58.0,48.0,1.0,9,I Perdorur,Apartament,Plotesisht i mobiluar,283.0,Po,Në dispozicion,jo,1120.6896551724137,Durrës - ,65000.0,64818.4256268183
489.0,419.0,4.0,3,Në ndërtim,Vile,E pa mobiluar,62.0,Në proces certifikimi,Në dispozicion,jo,1533.7423312883436,Tirana - ,750000.0,750747.575
146.0,115.0,3.0,5,c21al-new.in_project,Apartament,E pa mobiluar,75.0,Në proces certifikimi,Në dispozicion,jo,5000.342465753424,Tirana - Rruga Sami Frasheri,730050.0,635871.75
94.0,89.0,2.0,2,I Perdorur,Apartament,Plotesisht i mobiluar,69.0,Po,Në dispozicion,jo,1276.595744680851,Durrës - ,120000.0,120152.76540502069
492.0,271.0,3.0,2,Listimet e fundit,Tjeter,E pa mobiluar,651.0,Në proces certifikimi,Në dispozicion,jo,1036.5853658536585,Tirana - ,510000.0,527306.1
400.0,112.0,2.0,2,Listimet e fundit,Vile,Plotesisht i mobiluar,633.0,Po,Në dispozicion,jo,1375.0,Durrës - ,550000.0,545678.68
62.0,55.0,1.0,1,Në ndërtim,Apartament,E pa mobiluar,240.0,Jo,Në dispozicion,jo,894.1935483870968,Durrës - ,55440.0,55462.05044890528
210.0,210.0,3.0,2,Listimet e fundit,Vile,E pa mobiluar,711.0,Po,Në dispozicion,jo,1523.8095238095239,Korçë - Voskopojë,320000.0,328610.8125
89.0,77.0,1.0,7,Listimet e fundit,Apartament,E pa mobiluar,487.0,Po,Rezervuar,jo,1561.7977528089887,Tirana - Rruga Pasho Hysa,139000.0,138175.6373809524
1720.0,1720.0,4.0,1,I Perdorur,Komercial,Plotesisht i mobiluar,645.0,Po,Në dispozicion,po,5.813953488372093,Tirana - ,10000.0,7817.929761904762
59.0,42.0,1.0,,Në ndërtim,Tjeter,E pa mobiluar,264.0,Jo,Në dispozicion,jo,3067.7966101694915,Durrës - Turquoise Marina. Hamallaj,181000.0,175797.75
50.0,41.0,1.0,3,I Perdorur,Apartament,Gjysme i mobiluar,76.0,Po,Në dispozicion,jo,1800.0,Durrës - ,90000.0,89215.47333333334
98.0,90.0,2.0,4,Në ndërtim,Apartament,E pa mobiluar,417.0,Jo,Në dispozicion,jo,900.0,Durrës - ,88200.0,87287.91172061171
36.0,32.0,1.0,1,Listimet e fundit,Apartament,E pa mobiluar,387.0,Po,Në dispozicion,jo,2722.222222222222,Tirana - Prane Square 21,98000.0,96559.89285714286
411.0,411.0,11.0,3,Listimet e fundit,Tjeter,E pa mobiluar,1481.0,Po,Në dispozicion,jo,1581.508515815085,Korçë - ,650000.0,655072.68
72.0,66.0,1.0,8,I Perdorur,Apartament,Plotesisht i mobiluar,1913.0,Po,Rezervuar,jo,1250.0,Durrës - Plazh. Iliria,90000.0,90206.63897347476
105.0,91.0,2.0,6,I Perdorur,Apartament,E pa mobiluar,379.0,Jo,Në dispozicion,jo,1100.4190476190477,Tirana - ,115544.0,115117.37217258272
61.0,70.0,1.0,2,Në ndërtim,Apartament,E pa mobiluar,1242.0,Në proces certifikimi,Në dispozicion,jo,1311.4754098360656,Tirana - Laprake,80000.0,79875.72882185869
210.0,126.0,4.0,12,I Perdorur,Apartament,Gjysme i mobiluar,557.0,Po,Në dispozicion,jo,1701.904761904762,Tirana - ,357400.0,351951.6
672.0,672.0,6.0,2,I Perdorur,Vile,,1027.0,Po,Në dispozicion,jo,342.26190476190476,Durrës - ,230000.0,316263.86904761905
56.0,50.0,1.0,3,Listimet e fundit,Apartament,E pa mobiluar,153.0,Jo,Në dispozicion,jo,1000.0,Durrës - Mali i robit.Golem!,56000.0,56253.86122585747
112.0,99.0,2.0,3,Listimet e fundit,Apartament,E pa mobiluar,205.0,Jo,Në dispozicion,jo,1294.642857142857,Durrës - ,145000.0,142612.21003522174
71.0,57.0,1.0,4,Listimet e fundit,Apartament,E pa mobiluar,284.0,Në proces certifikimi,Në dispozicion,jo,996.7605633802817,Durrës - ,70770.0,70755.36883949385
98.0,80.0,2.0,9,I Perdorur,Apartament,Plotesisht i mobiluar,368.0,Po,Në dispozicion,jo,1816.3265306122448,Vlorë - Prane Lungomares,178000.0,177125.3696825397
85.0,77.0,1.0,8,I Perdorur,Apartament,E pa mobiluar,846.0,Po,Në dispozicion,jo,988.2352941176471,Durrës - ,84000.0,85595.43146631011
109.0,94.0,2.0,3,Në ndërtim,Apartament,E pa mobiluar,194.0,Në proces certifikimi,Në dispozicion,jo,944.954128440367,Tirana - ,103000.0,102663.23016429538
85.0,73.0,2.0,1,Në ndërtim,Apartament,E pa mobiluar,127.0,Jo,Në dispozicion,jo,1293.8823529411766,Durrës - Qerret,109980.0,109880.56206460205
106.0,93.0,2.0,9,Në ndërtim,Apartament,E pa mobiluar,620.0,Në proces certifikimi,Në dispozicion,jo,1396.2264150943397,Tirana - Rruga Dalip Topi,148000.0,147815.6652111614
73.0,65.0,1.0,4,Listimet e fundit,Apartament,E pa mobiluar,271.0,Po,Në dispozicion,jo,1750.0,Durrës - ,127750.0,127638.15099079354
65.0,55.0,1.0,8,Listimet e fundit,Apartament,Plotesisht i mobiluar,1256.0,Po,Në dispozicion,jo,1492.3076923076924,Tirana - ,97000.0,98263.03007915695
104.0,90.0,2.0,5,Në ndërtim,Apartament,E pa mobiluar,332.0,Në proces certifikimi,Në dispozicion,jo,1197.1153846153845,Tirana - ,124500.0,124746.3703252792
228.0,147.0,3.0,3,Listimet e fundit,Apartament,E pa mobiluar,435.0,Në proces certifikimi,Në dispozicion,jo,2203.8596491228072,Tirana - ,502480.0,483341.32
56.0,47.0,1.0,4,Në ndërtim,Apartament,E pa mobiluar,308.0,Jo,Në dispozicion,jo,1253.5714285714287,Durrës - Golem,70200.0,70385.51266255966
131.0,128.0,3.0,4,I Perdorur,Apartament,,945.0,Po,Në dispozicion,jo,763.3587786259542,Durrës - ,100000.0,97414.08771006769
53.0,46.0,1.0,8,I Perdorur,Apartament,Plotesisht i mobiluar,353.0,Po,Në dispozicion,jo,1283.0188679245282,Durrës - ,68000.0,65685.38142676766
68.0,59.0,1.0,1,Në ndërtim,Apartament,E pa mobiluar,180.0,Jo,Në dispozicion,jo,1207.0588235294117,Durrës - Qerret,82080.0,82066.91517715072
86.0,71.0,2.0,7,Në ndërtim,Apartament,E pa mobiluar,168.0,Në proces certifikimi,Në dispozicion,jo,1343.093023255814,Durrës - ,115506.0,115373.15395220056
240.0,196.0,3.0,8,Listimet e fundit,Tjeter,E pa mobiluar,723.0,Në proces certifikimi,Në dispozicion,jo,1701.275,Tirana - Perballe me Delijorgjin,408306.0,411645.28115079366
75.0,62.0,1.0,5,Listimet e fundit,Apartament,E pa mobiluar,365.0,Në proces certifikimi,Në dispozicion,jo,2200.0,Tirana - Rezidenca Mine Peza,165000.0,165521.6674761905
79.0,79.0,2.0,5,I Perdorur,Apartament,Plotesisht i mobiluar,1036.0,Po,Në dispozicion,jo,2025.3164556962026,Tirana - ,160000.0,161753.35
75.0,68.0,2.0,2,I Perdorur,Apartament,E pa mobiluar,56.0,Po,Në dispozicion,jo,1533.3333333333333,Durrës - qendra shendetsore lagjia12,115000.0,114977.12914529223
616.0,156.0,3.0,2,I Perdorur,Vile,Plotesisht i mobiluar,2152.0,Po,Rezervuar,jo,714.2857142857143,Durrës - Qerret,440000.0,401514.5588235294
112.0,96.0,2.0,4,Në ndërtim,Apartament,E pa mobiluar,63.0,Në proces certifikimi,Në dispozicion,jo,1148.2142857142858,Tirana - ,128600.0,128474.55413278104
93.0,93.0,2.0,2,I Perdorur,Komercial,,930.0,Po,Në dispozicion,jo,1500.0,Durrës - ,139500.0,141053.89212782588
72.0,63.0,1.0,3,Në ndërtim,Apartament,E pa mobiluar,171.0,Jo,Në dispozicion,jo,1403.888888888889,Durrës - Qerret,101080.0,100977.9686800781
394.0,300.0,3.0,3,I Perdorur,Vile,Gjysme i mobiluar,538.0,Po,Në dispozicion,jo,558.3756345177665,Durrës - ,220000.0,221283.31349206352
100.0,87.0,2.0,3,Listimet e fundit,Apartament,Plotesisht i mobiluar,433.0,Po,Në dispozicion,jo,2300.0,Vlorë - ,230000.0,231099.69408336762
71.0,71.0,1.0,4,I Perdorur,Apartament,Plotesisht i mobiluar,806.0,Po,Në dispozicion,jo,1183.0985915492959,Durrës - ,84000.0,84550.46351172437
155.0,125.0,3.0,11,Në ndërtim,Apartament,E pa mobiluar,193.0,Në proces certifikimi,Në dispozicion,jo,3400.0,Tirana - ,527000.0,529380.7
105.0,95.0,2.0,3,I Perdorur,Apartament,Plotesisht i mobiluar,688.0,Jo,Në dispozicion,po,11.428571428571429,Tirana - Pas Hotel Melia,1200.0,1215.303610248575
56.0,52.0,1.0,3,Në ndërtim,Apartament,E pa mobiluar,385.0,Në proces certifikimi,Në dispozicion,jo,1750.0,Tirana - ,98000.0,97314.95333333334
65.0,54.0,1.0,5,Në ndërtim,Apartament,E pa mobiluar,272.0,Jo,Në dispozicion,jo,1102.0307692307692,Durrës - ,71632.0,71433.52990247635
106.0,106.0,2.0,4,Listimet e fundit,Apartament,E pa mobiluar,96.0,Në proces certifikimi,Në dispozicion,jo,899.5754716981132,Durrës - golem,95355.0,95379.11452973416
210.0,201.0,3.0,3,I Perdorur,Vile,Plotesisht i mobiluar,107.0,Po,Në dispozicion,po,8.571428571428571,Tirana - ,1800.0,1814.0961502365788
143.0,88.0,2.0,4,Listimet e fundit,Apartament,E pa mobiluar,133.0,Në proces certifikimi,Në dispozicion,jo,2097.902097902098,Tirana - ,300000.0,299448.5064285715
85.0,70.0,2.0,2,Në ndërtim,Apartament,E pa mobiluar,243.0,Po,Në dispozicion,jo,1217.6470588235295,Durrës - ,103500.0,104044.21320482578
44.0,38.0,1.0,,Listimet e fundit,Apartament,E pa mobiluar,305.0,Në proces certifikimi,Në dispozicion,jo,1350.0,Durrës - ,59400.0,62010.455
